Sovereigns of Lost Alara,失われたアラーラの君主,クリーチャー ― スピリット,"賛美 （あなたがコントロールするいずれかのクリーチャーが単独で攻撃するたび、そのクリーチャーはターン終了時まで＋１/＋１の修整を受ける。）
あなたがコントロールするいずれかのクリーチャーが単独で攻撃するたび、あなたはあなたのライブラリーからそのクリーチャーにエンチャントすることのできるオーラ・カードを１枚探してもよい。そうしたなら、それをそのクリーチャーにつけられた状態で場に出し、その後あなたのライブラリーを切り直す。"
Spellbound Dragon,呪文縛りのドラゴン,クリーチャー ― ドラゴン,"飛行
呪文縛りのドラゴンが攻撃するたび、カードを１枚引き、その後カードを１枚捨てる。 呪文縛りのドラゴンはターン終了時まで＋Ｘ/＋０の修整を受ける。Ｘはその捨てたカードの点数で見たマナ・コストに等しい。"
Spellbreaker Behemoth,呪文砕きのビヒモス,クリーチャー ― ビースト,呪文砕きのビヒモスは打ち消されない。あなたがコントロールするパワーが５以上のクリーチャー呪文は打ち消されない。
Sphinx of the Steel Wind,鋼の風のスフィンクス,アーティファクト・クリーチャー ― スフィンクス,飛行、先制攻撃、警戒、絆魂、プロテクション（赤）、プロテクション（緑）
Stormcaller's Boon,嵐呼びの加護,エンチャント,"嵐呼びの加護を生け贄に捧げる：あなたがコントロールするクリーチャーは、ターン終了時まで飛行を得る。
続唱 （あなたがこの呪文をプレイしたとき、あなたのライブラリーの一番上のカードを、コストがより低い土地でないカードが取り除かれるまでゲームから取り除く。 あなたはそれをそのマナ・コストを支払うことなくプレイしてもよい。 その取り除いたカードを、無作為の順番で一番下に置く。）"
Stun Sniper,気絶の狙撃者,クリーチャー ― 人間・射手,"{1}, {T}：クリーチャー１体を対象とする。気絶の狙撃者はそれに１点のダメージを与える。そのクリーチャーをタップする。"
Tainted Sigil,汚れた印章,アーティファクト,"{T}, 汚れた印章を生け贄に捧げる：あなたは、このターンにすべてのプレイヤーが失ったライフの合計に等しい点数のライフを得る。 （ダメージによりライフは失われる。）"
Talon Trooper,鉤爪の強兵,クリーチャー ― 鳥・スカウト,飛行
Terminate,終止,インスタント,クリーチャー１体を対象とし、それを破壊する。 それは再生できない。
Thopter Foundry,飛行機械の鋳造所,アーティファクト,"{1}, トークンでないアーティファクトを１つ生け贄に捧げる：飛行を持つ青の１/１の飛行機械・アーティファクト・クリーチャー・トークンを１体戦場に出す。あなたは１点のライフを得る。"
Thought Hemorrhage,思考の大出血,ソーサリー,プレイヤー１人を対象とする。土地でないカード名を１つ指定する。 そのプレイヤーは自分の手札を公開する。 思考の大出血はそのプレイヤーに、これにより公開されたその名前を持つカード１枚につき３点のダメージを与える。 そのプレイヤーの墓地と手札とライブラリーから、その名前を持つカードをすべて探し、それらをゲームから取り除く。 その後、そのプレイヤーは自分のライブラリーを切り直す。
Thraximundar,スラクジムンダール,伝説のクリーチャー ― ゾンビ・暗殺者,速攻スラクジムンダールが攻撃するたび、防御プレイヤーはクリーチャーを１体生け贄に捧げる。プレイヤーがクリーチャーを１体生け贄に捧げるたび、あなたはスラクジムンダールの上に＋１/＋１カウンターを１個置いてもよい。
Time Sieve,時の篩,アーティファクト,"{T}, アーティファクトを５つ生け贄に捧げる：このターンに続いて追加の１ターンを行う。"
Trace of Abundance,豊穣の痕跡,エンチャント ― オーラ,"エンチャント（土地）
エンチャントされている土地は被覆を持つ。 （それは呪文や能力の対象にならない。）
エンチャントされている土地がマナを引き出す目的でタップされるたび、それのコントローラーは自分のマナ・プールに好きな色１色のマナ１点を加える。 （これはその土地が生みだすマナに追加される。）"
Unbender Tine,伸ばし歯,アーティファクト,{T}：他のパーマネント１つを対象とし、それをアンタップする。
"Unscythe, Killer of Kings",王を葬る鎌、アンサイズ,伝説のアーティファクト ― 装備品,"装備しているクリーチャーは＋３/＋３の修整を受けるとともに先制攻撃を持つ。
このターン、装備しているクリーチャーによってダメージを与えられたクリーチャーがいずれかの墓地に置かれるたび、あなたはそのカードをゲームから取り除いてもよい。 そうした場合、黒の２/２のゾンビ・クリーチャー・トークンを１体場に出す。
装備 {2}"
"Uril, the Miststalker",霧を歩むもの、ウリル,伝説のクリーチャー ― ビースト,"霧を歩むもの、ウリルはあなたの対戦相手がコントロールする呪文や能力の対象にならない。
霧を歩むもの、ウリルは、それにつけられているオーラ１つにつき＋２/＋２の修整を受ける。"
Valley Rannet,谷のラネット,クリーチャー ― ビースト,"山サイクリング {2}, 森サイクリング {2} （{2}, このカードを捨てる：あなたのライブラリーから山カード１枚か森カード１枚を探し、それを公開してあなたの手札に加える。 その後、あなたのライブラリーを切り直す。）"
Vectis Dominator,ヴェクティスの威圧者,アーティファクト・クリーチャー ― 人間・ウィザード,{T}：クリーチャー１体を対象とする。それのコントローラーが２点のライフを支払わないかぎり、それをタップする。
Vedalken Ghoul,ヴィダルケンのグール,クリーチャー ― ヴィダルケン・ゾンビ,ヴィダルケンのグールがブロックされた状態になるたび、防御プレイヤー１人は４点のライフを失う。
